Time,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2023-08-18,174.49,261.82,133.22,160.23,226.65,273.8,204.83,55.04,160.9,85.96,324.93,327.37,176.0189,141.41,172.49,148.97,60.95,281.74,83.3417,109.2,316.48,104.81,43.299,152.54,270.15,162.47,498.44,238.17,33.18,52.6433
2023-08-21,175.84,260.7,134.68,160.88,227.22,272.75,209.03,55.44,160.36,85.88,322.06,324.06,176.3679,142.28,167.35,149.48,60.43,280.04,82.6583,109.64,321.88,102.86,46.967,151.77,270.38,161.6,497.68,239.46,33.0,52.5033
2023-08-22,177.23,257.62,134.25,159.08,230.07,270.2,206.76,55.46,159.04,85.79,318.79,324.48,175.4811,141.49,166.02,146.38,60.06,280.31,82.0917,107.23,322.46,101.46,45.668,151.83,270.41,159.94,492.34,240.57,33.2,52.3367
2023-08-23,181.12,257.36,135.52,159.44,228.58,273.03,209.13,55.98,159.25,85.83,322.33,326.09,176.4906,143.41,164.53,147.37,60.27,281.87,83.0417,111.3,327.0,98.75,47.116,153.25,272.05,160.93,489.44,242.3,33.19,52.7
2023-08-24,176.38,256.62,131.84,157.79,217.31,269.3,205.51,55.24,157.94,82.47,319.96,322.59,174.6793,143.55,165.09,147.23,60.11,282.35,82.0833,109.45,319.97,97.63,47.163,152.54,269.23,161.84,488.1,239.47,33.38,52.2967
2023-08-25,178.61,256.38,133.26,158.32,223.41,272.56,209.47,55.7,159.12,83.36,320.15,322.86,175.7547,145.35,166.25,147.05,60.39,284.58,82.4583,110.21,322.98,98.84,46.018,153.54,264.63,161.64,489.12,242.57,33.35,52.6067
2023-08-28,180.19,256.55,133.14,159.19,227.06,274.79,211.72,56.2,160.21,84.16,325.97,325.91,177.2453,146.02,164.29,147.56,60.56,283.68,86.7667,108.93,323.7,99.63,46.835,153.78,266.36,160.83,491.28,243.83,33.55,52.9067
2023-08-29,184.12,259.64,134.91,160.24,227.25,280.03,211.96,56.56,159.96,84.4,332.55,329.38,178.7925,146.45,164.31,148.76,60.5,283.59,87.975,109.99,328.41,101.77,48.784,153.87,270.46,161.28,492.83,245.34,34.69,53.35
2023-08-30,187.65,257.88,135.07,160.17,228.85,282.33,215.04,56.81,160.18,84.28,328.58,330.63,177.8868,146.86,163.73,148.16,60.47,284.24,87.0417,110.21,328.79,102.1,49.264,154.04,270.12,161.32,491.53,246.23,34.64,53.7333
2023-08-31,187.87,256.34,138.01,157.99,224.03,281.13,221.46,57.35,161.1,83.68,327.71,330.3,177.3019,146.83,161.68,146.33,59.83,281.15,88.8917,108.98,327.76,101.71,49.355,154.34,271.72,161.23,476.58,245.68,34.98,54.2033
2023-09-01,189.46,256.71,138.12,159.62,223.4,286.25,221.53,57.84,164.3,81.64,327.4,333.08,177.7264,147.94,160.48,146.82,59.31,280.94,89.125,109.84,328.66,102.36,48.509,154.51,274.82,162.3,476.24,248.11,34.86,53.8567
2023-09-05,189.7,254.01,137.27,160.0,222.57,281.63,218.69,57.26,166.46,81.19,323.75,327.78,175.1887,148.13,160.68,145.2,58.82,279.16,89.0417,107.51,333.55,100.32,48.548,152.44,269.59,160.39,480.81,245.34,34.3,53.4233
2023-09-06,182.91,249.01,135.36,158.0,217.95,282.9,221.62,57.16,166.63,80.98,321.13,326.0,174.066,148.06,158.01,144.96,58.78,275.44,88.6417,106.49,332.88,100.18,47.061,152.14,269.07,160.61,476.94,246.16,34.18,53.8233
2023-09-07,177.56,254.39,137.85,156.78,216.05,281.43,222.53,56.79,166.64,80.57,321.96,328.42,173.6981,147.52,160.03,143.72,58.33,278.33,88.2917,107.94,329.91,97.93,46.241,153.59,271.16,160.67,484.81,247.14,33.81,54.49
2023-09-08,178.18,259.43,138.23,157.43,211.27,282.28,224.76,56.67,167.21,81.58,325.52,328.71,174.0755,147.68,160.56,143.83,58.33,279.22,88.5333,109.05,334.27,97.67,45.572,152.93,271.45,159.89,480.77,247.29,33.45,54.59
2023-09-11,179.36,261.72,143.1,157.83,211.01,282.05,225.31,56.84,163.76,82.52,324.65,328.37,175.6698,148.38,162.66,144.46,58.88,279.76,89.9083,108.6,337.94,96.79,45.178,154.75,273.65,161.13,479.38,247.22,33.94,54.78
2023-09-12,176.3,260.31,141.23,158.5,210.65,281.81,221.66,56.39,166.81,83.68,330.9,326.28,178.5,146.3,163.58,146.34,58.3,280.71,89.3,109.02,331.77,96.3,44.87,152.03,268.73,162.77,479.9,247.3,34.04,54.84
2023-09-13,174.21,257.23,144.85,159.14,208.4,275.92,218.8,56.28,166.2,83.48,334.98,325.88,180.7453,146.55,163.99,146.41,58.44,281.77,84.2083,107.81,336.06,96.13,45.485,153.09,268.46,163.13,479.84,247.83,33.86,54.8533
2023-09-14,175.74,262.3,144.72,161.78,209.05,282.56,218.78,56.37,167.23,84.48,344.57,329.63,182.6038,147.35,163.74,149.25,58.46,284.76,85.2667,108.24,338.7,97.19,45.581,154.77,268.07,165.96,483.6,241.5,34.04,55.0833
2023-09-15,175.01,260.72,140.39,163.75,208.11,279.15,214.61,56.04,166.5,85.58,342.54,321.4,182.1132,145.99,161.45,148.81,57.94,278.23,84.2167,107.52,330.22,96.26,43.9,153.47,261.63,164.8,486.7,241.07,33.79,54.88
2023-09-18,177.97,263.15,139.98,159.63,205.12,280.94,215.0,56.11,167.22,85.02,343.32,317.26,183.4528,145.09,162.47,149.12,58.3,277.72,84.2,107.82,329.06,95.51,43.966,154.05,259.95,166.85,486.06,244.66,33.53,54.4733
2023-09-19,179.07,264.31,137.63,159.35,204.48,279.67,215.7,55.84,167.2,81.94,341.89,314.61,184.2925,146.52,162.2,148.93,58.18,278.13,83.525,107.36,328.65,94.62,43.52,153.6,261.42,167.19,480.66,243.56,33.4,54.46
2023-09-20,175.49,271.46,135.29,157.23,202.37,278.61,213.03,55.5,166.69,82.56,336.7,310.86,183.434,149.83,162.91,148.3,58.44,277.2,82.4917,107.31,320.77,94.04,42.239,153.47,259.81,168.94,492.13,241.86,33.6,54.6367
2023-09-21,173.93,269.41,129.33,154.71,199.95,272.03,208.61,53.34,165.19,82.73,330.24,306.76,180.5943,147.38,161.66,147.14,57.54,271.22,81.2417,106.73,319.53,91.59,41.017,152.14,254.38,168.61,501.14,236.61,33.29,53.9733
2023-09-22,174.79,267.7,129.12,153.08,197.71,273.06,206.43,53.57,166.28,81.25,327.89,305.73,179.0377,146.91,160.5,145.73,57.6,272.22,80.8667,106.34,317.01,90.85,41.61,151.58,254.67,167.84,506.1,235.08,33.28,54.1167
2023-09-25,176.08,266.86,131.27,153.23,198.78,274.27,206.34,53.48,168.71,81.01,328.84,306.49,181.0,146.48,160.26,146.45,57.0,269.78,78.9917,105.84,317.54,90.6,42.222,150.66,256.21,167.84,510.28,233.36,33.16,54.3567
2023-09-26,171.96,269.04,125.98,151.12,195.64,269.52,202.49,52.71,167.8,80.05,323.82,302.54,177.2547,143.24,159.02,144.93,56.53,267.72,78.2333,105.39,312.14,90.17,41.911,149.32,253.87,167.96,505.45,229.65,32.99,54.1667
2023-09-27,170.43,268.98,125.98,149.9,195.46,272.71,202.73,53.2,171.04,79.9,321.95,301.82,177.2453,143.17,157.11,145.78,55.95,263.64,77.8833,103.94,312.79,89.42,42.468,147.34,250.62,167.92,503.73,229.5,32.4,53.9067
2023-09-28,170.69,270.82,125.98,150.23,190.43,276.24,203.2,53.88,170.59,80.13,325.2,303.49,176.5189,141.58,156.88,147.59,55.81,265.59,77.7167,104.3,313.64,89.63,43.089,146.34,256.21,167.62,510.1,231.66,32.55,54.18
2023-09-29,171.21,268.76,127.12,149.19,191.68,273.0,202.78,53.76,168.62,81.05,323.57,302.16,174.283,140.3,155.75,145.02,55.98,263.44,78.0167,102.95,315.75,95.62,43.499,145.86,255.05,163.31,504.19,230.01,32.41,53.31
2023-10-02,173.75,266.31,129.46,149.48,187.83,271.72,203.71,54.39,166.54,81.67,318.5,299.83,172.2736,140.8,155.15,143.77,55.48,257.75,75.1833,102.55,321.8,94.56,44.782,145.19,252.65,162.27,514.57,231.27,31.76,53.3667
2023-10-03,172.4,261.01,124.72,145.05,188.92,268.97,199.83,53.65,166.93,79.54,306.12,291.94,170.8868,140.39,155.34,142.71,54.88,254.49,73.9917,101.77,313.39,95.09,43.517,145.49,248.77,160.92,509.47,228.81,31.98,53.03
2023-10-04,173.66,265.44,127.0,146.63,186.73,265.03,201.87,53.45,163.04,79.32,308.6,292.39,172.1698,141.07,155.52,143.35,55.04,255.81,73.35,102.17,318.955,95.89,44.041,145.97,256.46,162.5,510.62,231.22,31.54,53.6667
2023-10-05,174.91,265.08,125.96,147.09,186.29,260.8,202.01,53.07,163.9,80.81,310.5,291.7,169.8302,141.52,157.14,142.9,52.38,252.23,73.1917,103.6,319.36,95.79,44.688,143.8,253.72,163.88,516.23,233.48,31.82,53.0267
2023-10-06,177.49,267.47,127.96,149.32,187.38,266.04,207.36,53.45,162.23,82.94,312.48,292.82,174.2076,142.03,157.64,145.1,53.14,248.22,73.6667,103.88,327.26,97.11,45.762,144.09,254.85,162.95,524.81,235.04,30.85,52.1367
2023-10-09,178.99,271.54,128.26,148.82,188.49,271.3,207.22,53.92,166.72,84.7,312.61,295.36,175.9623,142.2,158.54,144.77,52.88,249.92,74.2083,104.5,329.82,96.88,45.273,143.36,251.82,163.26,526.51,234.44,31.45,51.9467
2023-10-10,178.39,271.25,129.48,150.93,193.53,273.21,206.88,53.87,166.54,84.99,314.77,299.22,175.7925,142.11,158.36,145.65,54.03,251.52,75.5333,103.61,328.39,97.62,45.798,144.78,253.2,162.23,524.24,236.6,31.76,52.5333
2023-10-11,179.8,283.6,131.83,151.51,196.07,272.83,206.85,53.66,161.1,84.85,313.02,298.05,176.7925,143.23,156.18,146.15,53.71,250.92,75.325,103.46,332.42,98.65,46.806,143.0,255.54,162.41,524.13,235.68,31.46,52.7433
2023-10-12,180.71,285.04,132.33,151.28,191.3,269.61,205.68,53.85,161.23,84.35,309.85,293.02,173.5283,141.24,156.33,145.81,52.81,246.19,74.1833,103.59,331.16,99.25,46.945,143.32,249.07,160.73,525.54,236.78,30.91,52.9833
2023-10-13,178.85,284.1,129.79,151.1,184.91,267.94,204.59,53.77,164.06,84.35,309.3,291.92,173.1698,138.46,156.85,148.0,52.89,248.31,73.9,104.01,327.73,99.91,45.461,144.69,246.94,164.21,539.4,237.67,30.67,53.2767
2023-10-16,178.72,286.88,132.55,152.79,184.93,270.79,208.53,54.16,165.4,85.71,314.39,297.33,175.6887,139.21,157.53,147.85,53.43,249.94,74.95,104.14,332.64,102.04,46.095,146.07,252.37,167.65,538.03,240.07,31.25,53.7367
2023-10-17,177.15,284.42,131.47,154.39,185.6,272.65,209.84,53.94,167.59,86.2,309.36,295.94,175.7736,140.32,156.09,147.53,54.07,251.14,75.4583,104.17,332.06,103.01,43.938,146.26,252.84,169.36,536.65,241.2,31.51,53.8067
2023-10-18,175.84,283.58,128.13,151.53,185.69,259.22,204.83,53.77,168.92,84.68,301.96,290.24,173.0849,139.97,152.73,145.91,54.05,256.03,73.6667,101.99,330.11,103.77,42.196,150.03,242.29,168.11,536.06,237.47,31.05,53.8467
2023-10-19,175.46,280.6,128.4,149.62,182.79,252.89,208.32,53.32,169.1,83.25,299.19,286.77,171.9528,138.01,152.32,145.29,54.35,258.38,72.55,100.43,331.32,103.05,42.101,148.25,238.89,163.94,531.63,233.81,31.58,53.59
2023-10-20,172.88,278.81,125.17,141.57,180.04,249.2,203.73,52.93,166.83,82.65,300.05,286.41,171.0566,137.16,153.0,142.95,54.57,258.11,72.125,102.67,326.67,102.67,41.387,148.05,237.7,161.59,527.03,233.38,31.57,52.92
2023-10-23,173.0,273.06,126.56,144.59,181.03,247.32,202.0,52.2,160.68,83.1,299.22,285.07,170.3019,136.38,151.39,141.0,54.08,254.75,71.3333,103.35,329.32,102.81,42.975,148.15,238.64,159.19,521.57,231.53,31.39,53.67
2023-10-24,173.44,276.12,128.56,144.42,182.36,249.55,204.22,53.01,156.65,82.56,299.18,283.31,171.1887,137.79,151.23,141.17,55.64,257.27,75.1,103.03,330.53,105.18,43.663,149.9,234.98,157.92,525.0,234.65,34.3,54.4167
2023-10-25,171.1,272.16,121.39,143.52,177.73,244.94,197.06,52.4,155.87,80.59,296.76,280.93,168.0094,137.08,151.57,140.4,56.12,258.03,74.4917,103.63,340.67,103.54,41.779,150.6,238.61,164.73,530.21,236.85,33.69,54.2533
2023-10-26,166.89,269.71,119.57,143.34,179.09,242.43,196.25,51.37,154.75,79.78,296.99,278.0,166.0943,143.76,149.0,140.76,55.78,255.83,73.875,105.55,327.89,100.02,40.326,149.8,237.71,164.46,528.36,231.28,34.47,53.9233
2023-10-27,168.22,261.57,127.74,141.31,179.69,238.56,196.57,51.56,144.35,79.33,289.91,276.46,166.9811,142.52,145.6,135.69,55.24,255.76,72.9333,102.82,329.81,97.98,40.5,147.16,236.03,160.68,524.66,229.27,33.44,53.7233
2023-10-30,170.29,263.19,132.71,143.27,182.35,242.16,199.27,51.57,146.09,80.68,300.83,281.48,169.5755,142.63,147.03,137.42,56.15,260.15,74.6,102.68,337.31,101.8,41.161,149.26,235.42,165.51,529.99,233.08,34.62,54.34
2023-10-31,170.77,255.7,133.09,146.03,186.82,226.05,200.83,52.13,145.73,81.59,303.61,284.69,172.8868,144.64,148.34,139.06,56.49,262.17,75.7917,102.7,338.11,102.77,40.78,150.03,238.21,167.44,535.56,235.1,35.13,54.47
2023-11-01,173.97,260.84,137.0,146.45,189.38,231.83,203.91,52.19,143.98,81.07,307.16,286.63,173.5755,145.4,148.69,138.94,56.44,261.97,75.4667,102.85,346.07,100.88,42.325,149.61,238.91,169.28,531.6,238.58,35.4,54.9567
2023-11-02,177.57,266.59,138.07,150.85,192.01,239.12,208.11,52.75,148.76,83.29,313.76,294.53,175.8774,147.01,150.24,141.42,57.09,266.85,76.925,102.85,348.32,105.08,43.506,151.44,245.32,168.95,536.13,243.25,35.9,55.1733
2023-11-03,176.65,269.86,138.6,152.76,195.05,240.75,207.47,53.01,147.61,85.07,327.62,295.61,178.2925,147.9,151.34,143.0,56.74,267.87,78.2167,103.38,352.8,107.06,45.005,150.07,250.91,168.41,530.9,243.6,36.02,54.8867
2023-11-06,179.23,272.83,139.74,152.99,192.95,238.28,207.42,53.29,147.0,84.02,323.91,294.57,176.8868,148.97,151.7,144.08,56.97,268.91,77.9333,104.34,356.53,107.25,45.751,150.94,250.5,169.55,533.46,243.49,35.64,54.96
2023-11-07,181.82,271.11,142.71,152.98,191.41,234.92,211.84,53.13,144.41,84.59,323.95,294.77,176.0472,148.83,150.9,144.01,57.18,268.67,77.625,104.0,360.53,109.36,45.955,150.59,251.99,169.99,537.83,244.77,35.94,55.2167
2023-11-08,182.89,273.26,142.08,153.01,191.83,234.82,211.47,53.0,142.4,84.5,324.56,295.92,174.1698,148.03,150.35,144.72,57.09,267.49,76.9333,104.4,363.2,109.39,46.574,150.01,256.09,168.56,536.73,243.91,35.77,54.7667
2023-11-09,182.41,264.06,140.6,152.37,193.33,234.15,210.01,52.0,141.94,90.34,320.78,287.87,173.283,146.62,147.42,144.29,56.66,266.91,76.4167,102.38,360.69,107.0,46.95,150.35,252.4,168.59,539.0,241.64,35.62,54.64
2023-11-10,186.4,267.31,143.56,154.38,196.65,239.68,213.63,52.59,142.95,88.27,325.51,291.59,176.1415,149.02,147.25,146.43,56.72,267.79,77.3417,101.39,369.67,106.11,48.335,151.41,255.75,169.96,541.21,245.25,35.71,55.3967
2023-11-13,184.8,266.69,142.59,154.34,204.54,241.67,215.28,52.23,144.0,89.44,326.91,288.07,175.9528,148.1,147.63,145.78,56.93,269.2,77.2417,102.47,366.68,104.2,48.62,152.46,253.89,171.0,542.57,244.67,35.82,55.8933
2023-11-14,187.44,270.02,145.8,156.91,207.47,247.86,221.18,53.17,145.05,91.07,338.72,303.63,179.4717,150.41,147.66,148.44,57.1,271.49,79.1417,102.17,370.27,105.75,49.656,152.12,266.34,168.7,540.46,246.94,35.88,55.8833
2023-11-15,188.01,273.03,143.2,159.43,208.71,251.09,219.42,53.28,145.56,93.93,337.6,308.19,178.8208,152.58,148.8,149.74,57.21,270.39,80.6833,101.35,369.67,107.82,48.888,151.42,264.79,169.54,538.41,248.11,36.0,56.5933
2023-11-16,189.71,269.0,142.83,159.05,206.6,248.21,221.45,48.04,141.77,94.51,336.67,306.44,179.9151,153.06,150.1,151.45,57.15,276.12,79.7583,101.99,376.17,107.61,49.48,152.83,269.3,171.69,539.82,248.57,36.18,52.0133
2023-11-17,189.69,265.39,145.18,162.56,208.04,253.07,221.22,47.755,144.46,94.15,339.19,307.27,180.3868,152.89,149.79,152.82,57.26,275.75,79.45,101.75,369.85,105.96,49.298,151.07,270.28,171.82,536.29,249.56,36.23,51.7833
2023-11-20,191.45,265.35,146.13,163.85,217.71,250.45,225.13,48.27,144.38,95.03,339.45,308.19,180.9434,154.35,149.91,153.29,57.4,279.03,79.15,102.68,377.44,106.32,50.409,150.27,273.04,172.1,535.1,249.97,36.73,51.7667
2023-11-21,190.64,262.82,143.9,162.29,218.27,249.41,224.32,47.8,144.04,94.45,334.97,305.34,180.4151,153.91,151.12,152.97,58.03,280.47,78.325,102.21,373.07,106.55,49.944,149.61,273.54,175.06,539.59,252.23,37.25,51.9533
2023-11-22,191.31,264.59,146.71,163.79,219.91,246.01,223.84,48.08,144.33,95.07,338.64,309.2,181.4245,155.13,150.82,153.33,58.42,281.93,79.475,101.68,377.85,107.92,48.716,151.02,274.65,176.08,543.76,253.72,37.35,51.5567
2023-11-24,189.97,265.46,146.74,164.42,220.0,247.36,224.38,48.36,144.9,96.06,339.15,310.7,182.4623,155.18,152.5,153.54,58.57,282.54,79.9583,101.87,377.43,107.64,47.776,151.38,275.83,177.54,547.1,254.3,37.41,52.02
2023-11-27,189.79,264.27,147.73,164.04,219.3,247.39,224.79,47.93,144.36,95.17,337.71,310.92,182.0472,155.57,151.28,153.19,58.46,281.84,80.8917,101.43,378.61,107.96,48.242,151.24,275.38,178.61,543.59,254.14,37.35,52.2567
2023-11-28,190.4,265.52,147.03,165.66,222.37,247.5,224.92,47.85,145.51,92.5,337.65,313.34,183.2736,155.65,151.63,153.54,58.58,282.09,82.0917,100.18,382.7,108.75,47.821,152.29,273.45,176.84,540.53,252.94,37.47,52.88
2023-11-29,189.37,266.6,146.32,167.43,224.43,249.45,230.35,48.05,143.91,92.5,340.26,311.02,183.2642,156.41,152.11,154.32,58.23,280.38,82.0583,101.13,378.85,110.37,48.14,151.13,273.72,177.44,534.98,254.23,37.76,52.0267
2023-11-30,189.95,269.64,146.09,170.77,231.63,250.72,251.9,48.38,143.6,92.69,341.54,313.49,184.8302,158.56,154.66,156.08,58.44,281.84,82.5583,102.48,378.91,110.27,46.77,153.52,278.8,180.62,552.97,256.68,38.33,51.8967
2023-12-01,191.24,272.45,147.03,173.76,233.87,256.76,260.0,48.47,144.81,92.58,348.43,319.62,186.5849,160.55,158.38,156.84,58.64,285.96,83.2083,103.46,374.51,113.48,46.765,152.66,282.33,181.98,547.16,256.45,38.58,51.4467
2023-12-04,189.43,272.54,144.84,173.25,234.87,254.75,250.66,48.05,144.87,92.01,349.39,324.02,187.1321,161.1,158.88,157.99,58.57,286.13,86.2,105.06,369.14,115.15,45.51,152.06,281.46,183.19,548.28,254.44,38.04,51.4333
2023-12-05,193.42,270.87,146.88,170.68,234.16,255.19,251.02,47.93,142.86,90.79,341.75,323.5,185.8019,161.39,158.55,157.97,58.66,286.54,84.7417,106.23,372.52,115.41,46.566,146.76,283.0,183.66,550.26,254.61,38.42,51.91
2023-12-06,192.32,269.35,144.52,167.51,236.89,255.97,249.13,47.7,142.53,91.5,341.97,326.11,186.5943,160.28,156.62,156.31,58.6,286.86,85.6583,105.63,368.8,116.11,45.503,146.65,286.71,183.13,549.53,254.29,38.5,51.3467
2023-12-07,194.27,271.31,146.88,168.62,237.33,257.41,248.85,48.26,142.42,92.35,344.62,326.17,186.5943,160.22,155.4,156.79,58.74,286.79,86.0667,103.88,370.95,114.81,46.596,146.5,291.58,181.91,548.27,255.82,38.65,50.82
2023-12-08,195.71,269.12,147.42,168.43,244.7,259.5,250.81,48.38,144.31,92.82,350.83,326.47,183.5943,161.96,154.42,158.52,58.61,285.53,86.1417,103.75,374.23,115.91,47.506,145.15,289.82,181.26,549.77,255.74,38.25,50.2867
2023-12-11,193.18,272.14,145.89,168.39,248.08,260.92,252.1,49.39,144.35,92.2,351.76,331.33,189.0472,163.51,155.06,159.1,59.04,289.15,85.9667,104.37,371.3,118.61,46.627,145.82,291.63,182.35,543.68,256.52,37.67,50.4133
2023-12-12,194.71,273.99,147.48,171.04,248.63,261.43,256.45,49.33,142.5,91.07,352.61,333.2,190.1038,164.71,155.07,160.52,59.42,291.42,85.4667,104.36,374.38,119.64,47.657,145.94,294.82,183.66,545.72,259.56,37.3,50.4533
2023-12-13,197.96,281.62,148.84,174.56,250.91,267.97,257.32,49.69,144.61,92.83,362.73,343.4,191.5849,163.62,155.79,161.06,59.93,295.93,86.825,107.11,374.37,121.17,48.088,148.58,303.39,185.22,549.01,262.38,36.99,51.35
2023-12-14,198.11,276.32,147.42,178.86,256.24,285.17,257.21,49.44,149.93,93.94,383.47,351.81,191.8962,162.91,156.87,163.99,59.04,290.02,89.2,105.88,365.93,121.02,48.35,144.66,306.77,182.77,534.24,258.73,37.87,50.7233
2023-12-15,197.57,275.45,149.97,180.51,264.27,285.74,261.6,49.87,149.35,93.46,380.51,354.0,191.8868,162.23,155.16,165.23,58.6,287.27,89.15,105.11,370.73,121.55,48.89,143.96,309.77,182.81,531.12,258.03,37.37,50.9133
2023-12-18,195.89,275.48,154.07,182.76,260.41,285.71,263.59,50.24,149.68,92.86,376.4,350.81,193.4906,162.74,155.44,166.23,59.02,290.23,88.225,106.04,372.65,121.14,50.077,146.17,308.37,183.41,526.55,258.37,37.67,51.6567
2023-12-19,196.94,278.44,153.79,185.75,263.51,292.96,264.34,50.18,151.64,93.93,382.45,352.07,193.0189,161.56,156.46,168.45,58.83,290.73,88.5417,106.49,373.26,122.64,49.604,146.17,307.21,186.18,524.04,259.99,37.57,51.8433
2023-12-20,194.83,275.18,152.12,180.65,260.25,289.71,260.25,49.8,150.25,91.27,377.52,348.66,191.4151,160.05,153.27,166.55,57.61,288.99,86.3917,105.36,370.62,121.43,48.111,143.91,304.21,183.84,515.93,257.11,37.3,51.2367
2023-12-21,194.68,279.33,153.84,184.79,262.02,290.07,267.25,49.7,150.71,92.02,380.57,348.97,193.4434,160.78,154.84,167.5,57.99,291.39,87.9667,106.39,373.54,122.53,48.99,144.26,306.93,185.57,519.88,259.54,37.43,51.6
2023-12-22,193.6,284.16,153.42,185.57,260.44,290.36,266.34,50.09,151.05,91.02,380.65,348.59,194.0,162.14,155.46,167.4,58.32,291.7,88.6083,107.7,374.58,108.04,48.83,145.28,311.27,185.8,520.31,258.43,37.49,52.2167
2023-12-26,193.05,283.9,153.41,185.96,262.79,295.63,266.22,50.28,152.41,90.95,381.61,349.31,196.2642,163.21,156.14,168.39,58.56,292.86,90.0917,107.63,374.66,108.02,49.279,145.94,312.67,187.09,520.03,259.16,37.48,52.1367
2023-12-27,193.15,286.53,153.34,187.06,262.1,298.12,266.72,50.44,151.91,90.38,384.48,348.53,197.1887,163.46,156.35,169.4,58.71,294.55,90.6167,107.98,374.07,107.13,49.417,146.06,313.27,188.62,522.79,258.93,37.31,52.6267
2023-12-28,193.58,288.46,153.38,187.8,260.35,296.88,265.58,50.48,149.77,90.4,386.41,347.36,197.3302,163.75,156.58,170.3,58.75,295.84,91.4083,108.77,375.28,108.82,49.522,145.73,312.84,189.33,524.9,260.4,37.49,52.5233
2023-12-29,192.53,288.02,151.94,187.34,260.66,295.67,263.14,50.52,149.16,90.29,385.77,346.55,197.8396,163.55,156.74,170.1,58.93,296.51,91.1,109.02,376.04,108.57,49.522,146.54,311.9,190.49,526.47,260.35,37.7,52.55
2024-01-02,185.64,297.39,149.93,188.31,251.76,292.71,256.13,50.51,149.48,90.71,388.3,345.08,197.1698,161.5,159.97,172.08,59.82,297.04,91.6667,113.24,370.87,106.55,48.168,148.74,304.91,191.42,539.34,258.87,38.88,53.0967
2024-01-03,184.25,300.69,148.47,186.32,243.91,284.3,251.84,50.51,152.33,91.65,381.79,338.26,192.9528,160.1,160.97,171.33,59.96,294.39,89.825,114.77,370.6,104.04,47.569,147.84,296.77,191.3,542.03,257.98,39.16,53.1
2024-01-04,181.91,303.17,144.57,187.14,244.94,286.1,251.24,50.08,150.66,90.56,382.95,338.59,193.3019,160.86,160.63,171.41,59.76,291.74,90.1417,117.01,367.94,102.3,47.998,148.65,295.77,192.54,545.42,259.61,39.37,52.5867
2024-01-05,181.18,303.0,145.24,189.06,249.0,288.93,251.12,50.09,150.4,90.9,386.44,342.94,192.0094,159.16,161.13,172.27,59.67,288.99,90.4917,117.22,367.75,102.08,49.097,147.42,296.68,193.07,537.38,259.69,40.2,52.2367
2024-01-08,185.56,310.88,149.1,189.21,229.0,292.25,260.87,50.46,149.5,91.55,388.86,347.93,191.1887,161.14,161.53,172.02,60.11,291.9,90.7167,117.38,374.69,103.62,52.253,148.69,299.47,192.31,536.52,262.54,40.1,52.75
2024-01-09,185.14,307.26,151.37,186.77,225.76,292.29,261.34,49.91,145.7,89.67,383.74,346.19,190.217,160.08,161.63,170.66,60.0,290.87,90.9167,118.43,375.79,102.74,53.14,149.3,297.51,192.2,538.37,263.33,39.04,53.1033
2024-01-10,186.19,304.57,153.73,184.97,227.84,293.35,264.13,50.24,144.5,89.29,381.96,356.8,190.9434,161.23,161.87,171.02,60.2,294.09,90.25,118.86,382.77,103.77,54.35,149.94,298.4,193.09,537.64,264.56,39.08,53.7633
2024-01-11,185.59,303.1,155.18,185.03,222.66,292.06,271.38,50.44,145.28,89.45,379.75,356.53,190.2547,162.16,161.15,170.3,59.81,294.15,90.7667,118.43,384.63,105.9,54.822,150.51,297.42,194.87,539.68,264.03,37.9,53.7033
2024-01-12,185.92,306.51,154.62,182.04,217.7,290.41,271.93,50.34,147.27,90.35,377.75,355.71,189.717,165.8,162.39,169.05,60.39,293.47,90.1,118.63,388.47,105.06,54.71,150.6,302.51,195.56,521.51,264.17,38.56,53.7733
2024-01-16,183.63,303.48,153.16,180.97,200.52,287.23,269.19,50.59,143.69,93.05,380.45,358.43,186.5755,166.96,160.52,167.99,59.99,291.09,89.7,118.49,390.27,101.72,56.382,149.79,300.08,196.71,519.15,265.24,39.29,53.9433
2024-01-17,182.68,304.08,151.71,181.0,203.06,278.63,271.44,50.3,143.12,90.34,377.18,355.7,186.7453,166.08,160.43,167.09,59.99,291.16,88.4,118.13,389.47,100.82,56.053,149.94,300.88,197.5,524.94,266.63,38.87,53.69
2024-01-18,188.63,304.49,153.5,179.79,211.61,281.9,274.46,50.75,141.82,92.21,376.91,357.9,188.8019,166.84,161.21,167.42,60.16,294.36,88.7,118.54,393.87,100.94,57.107,148.14,306.37,198.35,516.34,268.14,38.94,54.4133
2024-01-19,191.56,307.81,155.34,183.17,215.02,285.28,280.88,51.27,142.24,93.06,382.2,362.41,189.4151,171.48,161.68,170.31,59.83,300.53,89.8,118.89,398.67,101.78,59.491,147.57,304.02,211.67,503.56,270.9,39.33,54.1267
2024-01-22,193.89,310.16,154.78,185.01,214.93,288.67,280.3,51.57,142.49,95.08,385.96,356.69,189.6604,172.83,162.47,170.11,59.57,298.41,90.0167,119.43,396.51,100.56,59.654,147.86,307.48,213.86,512.99,271.2,39.58,54.13
