Date,AAPL,IBM
5/1/2004,0.3328,47.4129
6/1/2004,0.3316,47.418
7/1/2004,0.3391,47.2753
8/1/2004,0.3506,47.4078
9/1/2004,0.3452,46.4753
12/1/2004,0.3562,46.6486
13/1/2004,0.3621,45.7059
14/1/2004,0.3632,46.0167
15/1/2004,0.343,47.9071
16/1/2004,0.341,48.5695
20/1/2004,0.3412,49.4765
21/1/2004,0.3394,49.7822
22/1/2004,0.333,49.6854
23/1/2004,0.3387,49.8842
26/1/2004,0.3454,50.8778
27/1/2004,0.3463,50.3427
28/1/2004,0.338,49.6192
29/1/2004,0.3405,49.9402
30/1/2004,0.3387,50.5618
2/2/2004,0.3351,50.6434
3/2/2004,0.3342,50.9542
4/2/2004,0.3271,51.051
5/2/2004,0.3366,50.3733
6/2/2004,0.3409,50.4958
9/2/2004,0.3403,50.5009
10/2/2004,0.345,50.8377
11/2/2004,0.3573,51.0164
12/2/2004,0.3562,50.6795
13/2/2004,0.3452,50.8888
17/2/2004,0.3477,50.7153
18/2/2004,0.3492,50.2304
19/2/2004,0.3373,49.914
20/2/2004,0.3363,49.6639
23/2/2004,0.3331,48.9749
24/2/2004,0.3357,49.3985
25/2/2004,0.3424,49.2709
26/2/2004,0.3458,49.3985
27/2/2004,0.359,49.2505
1/3/2004,0.3605,49.5261
2/3/2004,0.3574,49.4138
3/3/2004,0.359,49.424
4/3/2004,0.3777,49.1944
5/3/2004,0.4014,49.225
8/3/2004,0.3903,48.2757
9/3/2004,0.4068,48.2451
10/3/2004,0.4155,47.4948
11/3/2004,0.4075,46.5507
12/3/2004,0.4137,47.6173
15/3/2004,0.397,46.862
16/3/2004,0.3876,47.1835
17/3/2004,0.3932,47.6633
18/3/2004,0.3853,47.3877
19/3/2004,0.3882,46.7599
22/3/2004,0.3882,46.4537
23/3/2004,0.3796,46.6068
24/3/2004,0.3828,46.8365
25/3/2004,0.4033,47.1529
26/3/2004,0.4059,47.3468
29/3/2004,0.419,47.3009
30/3/2004,0.4191,47.1172
31/3/2004,0.4059,46.8722
1/4/2004,0.407,47.1427
2/4/2004,0.4128,48.0767
5/4/2004,0.4251,48.0664
6/4/2004,0.4178,47.8215
7/4/2004,0.41,47.505
8/4/2004,0.4133,47.5255
12/4/2004,0.4209,47.8419
13/4/2004,0.4043,47.4846
14/4/2004,0.3999,47.8215
15/4/2004,0.4398,47.9593
16/4/2004,0.4381,47.0967
19/4/2004,0.4255,46.9232
20/4/2004,0.4163,46.2648
21/4/2004,0.4163,46.5762
22/4/2004,0.417,46.3108
23/4/2004,0.4158,46.5864
26/4/2004,0.4073,46.1526
27/4/2004,0.4044,46.4996
28/4/2004,0.397,46.1424
29/4/2004,0.4018,45.4636
30/4/2004,0.387,44.9991
3/5/2004,0.3913,44.9226
4/5/2004,0.3924,45.4227
5/5/2004,0.4001,45.4023
6/5/2004,0.399,45.1875
7/5/2004,0.4003,45.1006
10/5/2004,0.3945,44.4307
11/5/2004,0.4074,44.5585
12/5/2004,0.4098,44.3949
13/5/2004,0.4081,44.5892
14/5/2004,0.4062,44.1903
17/5/2004,0.3999,43.7403
18/5/2004,0.4062,44.0113
19/5/2004,0.3974,44.5176
20/5/2004,0.401,44.7068
21/5/2004,0.407,44.5585
24/5/2004,0.4104,44.5432
25/5/2004,0.4265,45.3614
26/5/2004,0.428,45.1824
27/5/2004,0.4228,45.3052
28/5/2004,0.4212,45.3052
1/6/2004,0.4212,45.0648
2/6/2004,0.4341,44.9932
3/6/2004,0.4263,44.671
4/6/2004,0.432,44.7784
7/6/2004,0.4475,45.3307
8/6/2004,0.4556,46.0467
9/6/2004,0.4534,46.0723
10/6/2004,0.4614,46.2615
14/6/2004,0.4522,46.062
15/6/2004,0.4607,46.3024
16/6/2004,0.4914,46.2206
17/6/2004,0.4925,46.2513
18/6/2004,0.494,46.0569
21/6/2004,0.4853,45.7654
22/6/2004,0.4954,46.0365
23/6/2004,0.5059,46.4302
24/6/2004,0.4981,46.0211
25/6/2004,0.5059,45.7961
28/6/2004,0.4877,45.3665
29/6/2004,0.4879,45.1517
30/6/2004,0.4885,45.0801
1/7/2004,0.4849,44.7477
2/7/2004,0.4666,44.5125
6/7/2004,0.4646,43.8272
7/7/2004,0.4562,43.6482
8/7/2004,0.4524,42.7788
9/7/2004,0.4507,42.9016
12/7/2004,0.4375,43.4437
13/7/2004,0.4386,43.5971
14/7/2004,0.444,43.0243
15/7/2004,0.4943,42.968
16/7/2004,0.4834,43.101
19/7/2004,0.4799,43.6226
20/7/2004,0.4834,44.1647
21/7/2004,0.4746,43.6226
22/7/2004,0.4755,44.0113
23/7/2004,0.4608,43.3925
26/7/2004,0.4692,43.5152
27/7/2004,0.4868,43.9193
28/7/2004,0.4844,43.9039
29/7/2004,0.49,44.3744
30/7/2004,0.4855,44.5278
2/8/2004,0.474,44.3335
3/8/2004,0.4697,43.8323
4/8/2004,0.4772,43.9653
5/8/2004,0.4712,43.5664
6/8/2004,0.4471,42.7823
9/8/2004,0.4549,42.8182
10/8/2004,0.4732,43.5561
11/8/2004,0.4655,42.8899
12/8/2004,0.4559,42.1314
13/8/2004,0.4629,43.0027
16/8/2004,0.462,43.059
17/8/2004,0.4634,43.0693
18/8/2004,0.4765,43.6279
19/8/2004,0.461,43.5049
20/8/2004,0.4624,43.6894
23/8/2004,0.4666,43.3819
24/8/2004,0.4796,43.4126
25/8/2004,0.4961,43.5971
26/8/2004,0.5203,43.4024
27/8/2004,0.5156,43.5305
30/8/2004,0.5122,43.2538
31/8/2004,0.5177,43.4024
1/9/2004,0.5383,43.1615
2/9/2004,0.5353,43.3409
3/9/2004,0.5288,43.2486
7/9/2004,0.5368,43.5459
8/9/2004,0.5457,44.002
9/9/2004,0.5359,44.2992
10/9/2004,0.5384,44.4632
13/9/2004,0.5342,44.3249
14/9/2004,0.5327,44.4427
15/9/2004,0.5284,44.2634
16/9/2004,0.5457,44.1352
17/9/2004,0.5575,43.9405
20/9/2004,0.5661,43.92
21/9/2004,0.5705,43.9303
22/9/2004,0.5542,43.2076
23/9/2004,0.5594,42.9873
24/9/2004,0.5598,43.2691
27/9/2004,0.5634,43.1308
28/9/2004,0.571,43.2948
29/9/2004,0.5806,43.551
30/9/2004,0.5817,43.9405
1/10/2004,0.5805,44.4427
4/10/2004,0.5823,44.6682
5/10/2004,0.591,44.7502
6/10/2004,0.6101,45.1192
7/10/2004,0.5948,44.8015
8/10/2004,0.5863,44.4376
11/10/2004,0.5793,44.3966
12/10/2004,0.5747,44.0738
13/10/2004,0.5967,43.551
14/10/2004,0.6752,43.4485
15/10/2004,0.683,43.4844
18/10/2004,0.7168,44.0328
19/10/2004,0.7119,45.8008
20/10/2004,0.7126,45.519
21/10/2004,0.7197,45.15
22/10/2004,0.7117,44.7861
25/10/2004,0.7138,45.3191
26/10/2004,0.7201,45.6112
27/10/2004,0.7551,46.1237
28/10/2004,0.7835,45.8674
29/10/2004,0.7866,45.9956
1/11/2004,0.7873,46.1801
2/11/2004,0.8031,46.3646
3/11/2004,0.8303,46.7387
4/11/2004,0.8174,47.3434
5/11/2004,0.8214,47.8046
8/11/2004,0.8163,47.9433
9/11/2004,0.8114,47.9433
10/11/2004,0.8219,48.0665
11/11/2004,0.8301,48.6724
12/11/2004,0.8332,48.9446
15/11/2004,0.8292,49.2526
16/11/2004,0.8247,48.7238
17/11/2004,0.8242,49.0165
18/11/2004,0.8315,48.8316
19/11/2004,0.8282,48.4978
22/11/2004,0.9209,48.8367
23/11/2004,0.9197,48.924
24/11/2004,0.9614,49.0165
26/11/2004,0.969,48.6365
29/11/2004,1.0273,49.037
30/11/2004,1.0065,48.39
1/12/2004,1.0176,49.2321
2/12/2004,0.9789,49.1705
3/12/2004,0.9409,49.8483
6/12/2004,0.9874,50.1512
7/12/2004,0.944,49.3451
8/12/2004,0.9499,49.6275
9/12/2004,0.9606,50.0691
10/12/2004,0.978,49.6378
13/12/2004,0.9744,49.5248
14/12/2004,0.9801,49.9664
15/12/2004,0.9797,49.9767
16/12/2004,0.9998,50.0383
17/12/2004,0.9756,49.3964
20/12/2004,0.9415,49.5761
21/12/2004,0.9561,49.8175
22/12/2004,0.957,50.1204
23/12/2004,0.9608,50.1769
27/12/2004,0.9482,50.0639
28/12/2004,0.9635,50.4747
29/12/2004,0.9673,50.4131
30/12/2004,0.9727,50.4747
31/12/2004,0.9667,50.6185
3/1/2005,0.9501,50.1923
4/1/2005,0.9598,49.6532
5/1/2005,0.9682,49.5505
6/1/2005,0.969,49.3964
7/1/2005,1.0395,49.1808
10/1/2005,1.0352,49.1294
11/1/2005,0.9692,48.7803
12/1/2005,0.9826,48.8881
13/1/2005,1.0478,48.4978
14/1/2005,1.0538,48.3181
18/1/2005,1.0605,48.7289
19/1/2005,1.049,47.8046
20/1/2005,1.0577,47.7533
21/1/2005,1.0581,47.4349
24/1/2005,1.0622,47.132
25/1/2005,1.0816,47.3374
26/1/2005,1.0846,47.2141
27/1/2005,1.0904,47.2296
28/1/2005,1.1106,47.6968
31/1/2005,1.1544,47.969
1/2/2005,1.1639,48.1949
2/2/2005,1.1954,48.4208
3/2/2005,1.1681,48.0306
4/2/2005,1.1835,48.5286
7/2/2005,1.185,48.5389
8/2/2005,1.2144,48.4257
9/2/2005,1.182,47.6901
10/2/2005,1.1763,47.7209
11/2/2005,1.2191,47.9987
14/2/2005,1.2704,48.1376
15/2/2005,1.3271,48.5286
16/2/2005,1.353,48.6778
17/2/2005,1.3181,48.2302
18/2/2005,1.3032,47.9833
22/2/2005,1.2803,47.4946
23/2/2005,1.3244,47.3814
24/2/2005,1.3349,47.6592
25/2/2005,1.3359,47.7415
28/2/2005,1.3468,47.6283
1/3/2005,1.336,47.9987
2/3/2005,1.3246,47.8032
3/3/2005,1.2547,47.5409
4/3/2005,1.2852,47.5203
7/3/2005,1.2835,47.1242
8/3/2005,1.2168,47.3968
9/3/2005,1.1814,47.51
10/3/2005,1.1958,47.5409
11/3/2005,1.209,47.0779
14/3/2005,1.2105,47.2785
15/3/2005,1.2298,47.011
16/3/2005,1.2363,46.6354
17/3/2005,1.2684,46.229
18/3/2005,1.2898,45.9306
21/3/2005,1.312,46.049
22/3/2005,1.2858,46.0438
23/3/2005,1.2774,46.5685
24/3/2005,1.276,46.6611
28/3/2005,1.2768,46.8361
29/3/2005,1.2535,46.6097
30/3/2005,1.285,46.6509
31/3/2005,1.251,47.011
1/4/2005,1.2277,46.5274
4/4/2005,1.2336,46.4657
5/4/2005,1.2577,46.0798
6/4/2005,1.2709,45.7866
7/4/2005,1.3078,45.4985
8/4/2005,1.3132,45.0663
11/4/2005,1.2585,44.3461
12/4/2005,1.2808,44.1146
13/4/2005,1.2321,43.5075
14/4/2005,1.1186,43.0291
15/4/2005,1.0613,39.4588
18/4/2005,1.0694,39.433
19/4/2005,1.1135,38.8311
20/4/2005,1.0661,37.046
21/4/2005,1.1163,38.0852
22/4/2005,1.0658,38.1778
25/4/2005,1.1102,38.3836
26/4/2005,1.0865,38.8054
27/4/2005,1.0793,39.6388
28/4/2005,1.067,39.0524
29/4/2005,1.0827,39.2941
2/5/2005,1.0938,39.361
3/5/2005,1.0871,39.3404
4/5/2005,1.1154,39.6543
5/5/2005,1.1012,38.8414
6/5/2005,1.118,38.8208
9/5/2005,1.11,38.6764
10/5/2005,1.0934,37.8098
11/5/2005,1.0691,37.7995
12/5/2005,1.0247,37.459
13/5/2005,1.0439,37.7376
16/5/2005,1.0673,38.3462
17/5/2005,1.0616,38.3204
18/5/2005,1.076,39.3882
19/5/2005,1.1274,39.8009
20/5/2005,1.1274,39.414
23/5/2005,1.1937,39.4656
24/5/2005,1.1919,39.1045
25/5/2005,1.1943,39.2025
26/5/2005,1.2231,39.7905
27/5/2005,1.2177,39.7699
31/5/2005,1.1937,38.9704
1/6/2005,1.2099,39.6358
2/6/2005,1.2021,39.8989
3/6/2005,1.1481,39.0942
6/6/2005,1.1385,38.6867
7/6/2005,1.097,38.7073
8/6/2005,1.1085,38.5835
9/6/2005,1.1303,38.6506
10/6/2005,1.0751,38.568
13/6/2005,1.0778,38.7125
14/6/2005,1.0808,38.6299
15/6/2005,1.1148,39.3572
16/6/2005,1.1402,39.7441
17/6/2005,1.1502,39.4037
20/6/2005,1.1291,39.4862
21/6/2005,1.1366,39.414
22/6/2005,1.1574,39.837
23/6/2005,1.1676,38.8982
24/6/2005,1.1337,38.176
27/6/2005,1.1138,38.109
28/6/2005,1.1201,38.8414
29/6/2005,1.0919,38.5474
30/6/2005,1.1051,38.274
1/7/2005,1.0959,38.5165
5/7/2005,1.1402,38.5784
6/7/2005,1.1226,39.1045
7/7/2005,1.1297,39.9143
8/7/2005,1.1484,40.9047
11/7/2005,1.1439,40.7293
12/7/2005,1.1481,41.2864
13/7/2005,1.1513,42.0137
14/7/2005,1.2235,42.5141
15/7/2005,1.2474,42.4934
18/7/2005,1.2457,42.1994
19/7/2005,1.2967,43.1743
20/7/2005,1.3099,43.6386
21/7/2005,1.2997,43.5354
22/7/2005,1.321,43.556
25/7/2005,1.3153,43.4322
26/7/2005,1.3099,43.391
27/7/2005,1.3207,43.262
28/7/2005,1.315,43.2259
29/7/2005,1.2805,43.0505
1/8/2005,1.2835,43.0351
2/8/2005,1.2967,42.9732
3/8/2005,1.2976,43.36
4/8/2005,1.2823,42.8752
5/8/2005,1.2907,42.999
8/8/2005,1.2805,43.1024
9/8/2005,1.3156,43.1748
10/8/2005,1.3024,42.4095
11/8/2005,1.321,42.7404
12/8/2005,1.384,42.4974
15/8/2005,1.4315,42.6577
16/8/2005,1.3886,42.0372
17/8/2005,1.4155,42.0372
18/8/2005,1.3901,41.9597
19/8/2005,1.376,42.7921
22/8/2005,1.3771,42.7094
23/8/2005,1.3733,42.4147
24/8/2005,1.3741,42.0476
25/8/2005,1.3828,41.9338
26/8/2005,1.3733,41.5615
29/8/2005,1.3762,42.0579
30/8/2005,1.3981,41.6442
31/8/2005,1.4077,41.6856
1/9/2005,1.3888,41.1272
2/9/2005,1.3876,41.0858
6/9/2005,1.4651,41.8924
7/9/2005,1.4615,41.8718
8/9/2005,1.4946,41.7787
9/9/2005,1.5405,42.1096
12/9/2005,1.5432,42.1303
13/9/2005,1.5258,41.7528
14/9/2005,1.4894,41.6132
15/9/2005,1.4973,41.3702
16/9/2005,1.5374,41.5357
19/9/2005,1.5804,41.0703
20/9/2005,1.5969,40.6928
21/9/2005,1.5645,40.1034
22/9/2005,1.5582,40.4395
23/9/2005,1.5972,40.3309
26/9/2005,1.6165,40.0258
27/9/2005,1.6044,40.3257
28/9/2005,1.5336,41.1065
29/9/2005,1.5714,41.5512
30/9/2005,1.6095,41.4788
3/10/2005,1.6345,41.5977
4/10/2005,1.6137,41.4219
5/10/2005,1.5846,41.272
6/10/2005,1.5522,41.2099
7/10/2005,1.5401,41.6236
10/10/2005,1.5122,42.0114
11/10/2005,1.5489,43.0145
12/10/2005,1.4786,42.4974
13/10/2005,1.6134,42.5026
14/10/2005,1.6213,42.5801
17/10/2005,1.6044,42.7042
18/10/2005,1.5675,43.1644
19/10/2005,1.6494,43.5212
20/10/2005,1.6855,43.0041
21/10/2005,1.6711,43.0869
24/10/2005,1.705,43.1592
25/10/2005,1.6843,43.1024
26/10/2005,1.7122,42.8593
27/10/2005,1.6635,42.5594
28/10/2005,1.6354,42.0993
31/10/2005,1.729,42.3371
1/11/2005,1.7263,42.1872
2/11/2005,1.7999,41.9131
3/11/2005,1.8569,42.849
4/11/2005,1.8359,42.9162
7/11/2005,1.8083,43.2316
8/11/2005,1.7984,43.0969
9/11/2005,1.8047,42.9362
10/11/2005,1.8368,43.5322
11/11/2005,1.8476,43.8225
14/11/2005,1.8449,43.724
15/11/2005,1.8698,44.3304
16/11/2005,1.9499,44.8539
17/11/2005,1.9371,45.0353
18/11/2005,1.9383,45.4914
21/11/2005,1.9503,45.2426
22/11/2005,1.9971,45.6055
23/11/2005,2.0148,46.0253
25/11/2005,2.0818,46.0253
28/11/2005,2.0914,46.186
29/11/2005,2.0445,46.1808
30/11/2005,2.0361,46.0771
1/12/2005,2.1496,46.2378
2/12/2005,2.1805,45.9475
5/12/2005,2.1562,45.8335
6/12/2005,2.2231,46.2015
7/12/2005,2.2202,45.9838
8/12/2005,2.2241,45.3515
9/12/2005,2.2316,45.0768
12/12/2005,2.249,44.5533
13/12/2005,2.2511,43.3871
14/12/2005,2.162,43.0865
15/12/2005,2.1671,43.2938
16/12/2005,2.1349,43.2109
19/12/2005,2.143,42.8947
20/12/2005,2.165,42.7496
21/12/2005,2.2067,43.0813
22/12/2005,2.2223,43.1331
23/12/2005,2.2021,43.2679
27/12/2005,2.2286,43.0139
28/12/2005,2.2088,43.0399
29/12/2005,2.1451,42.7081
30/12/2005,2.1583,42.6045
3/1/2006,2.2442,42.5319
4/1/2006,2.2508,42.4749
5/1/2006,2.2331,42.76
6/1/2006,2.2907,44.0298
9/1/2006,2.2833,43.3975
10/1/2006,2.4277,43.5737
11/1/2006,2.5189,43.6255
12/1/2006,2.5307,43.3146
13/1/2006,2.5697,43.1072
17/1/2006,2.5433,43.0191
18/1/2006,2.4766,43.4338
19/1/2006,2.373,43.0658
20/1/2006,2.2844,42.1691
23/1/2006,2.3318,42.195
24/1/2006,2.2829,41.9048
25/1/2006,2.2277,41.9359
26/1/2006,2.1715,41.8374
27/1/2006,2.1625,41.9929
30/1/2006,2.2517,42.309
31/1/2006,2.267,42.138
1/2/2006,2.2643,42.4697
2/2/2006,2.1646,42.1017
3/2/2006,2.1572,41.4487
6/2/2006,2.0206,41.2102
7/2/2006,2.0295,41.3865
8/2/2006,2.0659,41.984
9/2/2006,1.9499,41.7762
10/2/2006,2.0208,42.2594
13/2/2006,1.9428,41.797
14/2/2006,2.0311,42.1347
15/2/2006,2.0781,42.01
16/2/2006,2.1187,42.0412
17/2/2006,2.1103,41.9373
21/2/2006,2.0739,41.8281
22/2/2006,2.1412,42.2698
23/2/2006,2.1541,41.6723
24/2/2006,2.1454,41.6203
27/2/2006,2.1314,41.8957
28/2/2006,2.0563,41.693
1/3/2006,2.0746,41.5164
2/3/2006,2.0899,41.5372
3/3/2006,2.0332,41.5475
6/3/2006,1.9659,41.5683
7/3/2006,1.9908,41.719
8/3/2006,1.9713,42.1607
9/3/2006,1.9193,42.0983
10/3/2006,1.8971,42.3841
13/3/2006,1.9719,42.5712
14/3/2006,2.0211,43.0648
15/3/2006,1.9884,43.3246
16/3/2006,1.9308,43.0596
17/3/2006,1.9413,43.283
20/3/2006,1.9212,43.4285
21/3/2006,1.8557,43.548
22/3/2006,1.8515,43.8806
23/3/2006,1.8062,43.2311
24/3/2006,1.8001,43.3142
27/3/2006,1.7867,43.1687
28/3/2006,1.7626,42.831
29/3/2006,1.8713,43.1947
30/3/2006,1.884,43.2311
31/3/2006,1.883,42.8518
3/4/2006,1.8809,43.1583
4/4/2006,1.8365,43.361
5/4/2006,2.0179,43.7351
6/4/2006,2.1388,43.548
7/4/2006,2.0953,42.857
10/4/2006,2.0617,42.6595
11/4/2006,2.0412,42.1711
12/4/2006,2.0028,41.958
13/4/2006,1.9956,42.5972
17/4/2006,1.9457,42.4205
18/4/2006,1.9881,43.2882
19/4/2006,1.971,42.5348
20/4/2006,2.0305,42.6179
21/4/2006,2.0127,42.4309
24/4/2006,1.974,42.6647
25/4/2006,1.9866,42.9557
26/4/2006,2.046,43.309
27/4/2006,2.0823,43.5844
28/4/2006,2.1133,42.7842
1/5/2006,2.0896,42.7271
2/5/2006,2.1503,42.8258
3/5/2006,2.1358,42.9713
4/5/2006,2.1356,42.831
5/5/2006,2.1583,43.2726
8/5/2006,2.1583,43.2257
9/5/2006,2.1325,43.403
10/5/2006,2.1196,43.2309
11/5/2006,2.046,43.0015
12/5/2006,2.0326,42.965
15/5/2006,2.0353,43.2257
16/5/2006,1.9509,42.845
17/5/2006,1.9593,42.3809
18/5/2006,1.8968,42.0628
19/5/2006,1.9367,41.8646
22/5/2006,1.9029,41.729
23/5/2006,1.896,41.63
24/5/2006,1.9016,41.6039
25/5/2006,1.9314,41.7916
26/5/2006,1.9079,42.1097
30/5/2006,1.838,41.8021
31/5/2006,1.7944,41.6665
1/6/2006,1.8666,42.0784
2/6/2006,1.8512,41.4683
5/6/2006,1.8014,41.2284
6/6/2006,1.793,41.5935
7/6/2006,1.7584,41.2754
8/6/2006,1.8242,40.1698
9/6/2006,1.7785,40.4827
12/6/2006,1.7113,40.1646
13/6/2006,1.7512,40.1177
14/6/2006,1.7296,40.5244
15/6/2006,1.7827,40.9677
16/6/2006,1.7281,40.6496
19/6/2006,1.7173,40.5036
20/6/2006,1.7254,40.6704
21/6/2006,1.7371,40.8321
22/6/2006,1.7888,40.2533
23/6/2006,1.7663,40.2063
26/6/2006,1.7711,40.2324
27/6/2006,1.7242,39.9612
28/6/2006,1.6819,39.9247
29/6/2006,1.7705,40.4618
30/6/2006,1.7194,40.0603
3/7/2006,1.7398,40.6861
5/7/2006,1.7113,40.5557
6/7/2006,1.6744,40.7226
7/7/2006,1.6633,39.8517
10/7/2006,1.6513,39.9821
11/7/2006,1.6708,39.8778
12/7/2006,1.59,39.3615
13/7/2006,1.5687,38.7149
14/7/2006,1.5212,38.3655
17/7/2006,1.5723,38.4333
18/7/2006,1.5882,38.7253
19/7/2006,1.6242,39.6692
20/7/2006,1.8164,39.3615
21/7/2006,1.823,39.0382
24/7/2006,1.844,39.6275
25/7/2006,1.8593,39.5753
26/7/2006,1.9176,39.544
27/7/2006,1.9035,39.7109
28/7/2006,1.9692,40.1333
31/7/2006,2.0403,40.368
1/8/2006,2.0169,39.7057
2/8/2006,2.0464,39.7996
3/8/2006,2.0893,39.8048
4/8/2006,2.0506,39.5858
7/8/2006,2.0179,39.3824
8/8/2006,1.9449,39.44
9/8/2006,1.9092,39.4714
10/8/2006,1.9235,39.6546
11/8/2006,1.9109,39.5185
14/8/2006,1.9197,40.1468
15/8/2006,1.995,40.3562
16/8/2006,2.041,41.4086
17/8/2006,2.0292,41.5552
18/8/2006,2.0389,41.8326
21/8/2006,1.9983,41.508
22/8/2006,2.0301,41.3353
23/8/2006,2.0208,41.1887
24/8/2006,2.0359,41.5604
25/8/2006,2.0641,41.8222
28/8/2006,2.0109,42.0525
29/8/2006,1.9959,42.618
30/8/2006,2.0103,42.5237
31/8/2006,2.037,42.3929
1/9/2006,2.0529,42.6232
5/9/2006,2.1461,42.33
6/9/2006,2.1025,42.0316
7/9/2006,2.1857,41.5709
8/9/2006,2.1773,42.2306
11/9/2006,2.1767,42.3719
12/9/2006,2.1805,43.0787
13/9/2006,2.2277,43.0421
14/9/2006,2.2268,43.1782
15/9/2006,2.2247,43.4243
18/9/2006,2.2184,43.0578
19/9/2006,2.2147,42.8641
20/9/2006,2.2595,43.6756
21/9/2006,2.2412,42.7279
22/9/2006,2.1916,42.5185
25/9/2006,2.2743,42.9321
26/9/2006,2.3301,43.1939
27/9/2006,2.294,42.9792
28/9/2006,2.3121,42.9269
29/9/2006,2.3112,42.9007
2/10/2006,2.2475,42.8641
3/10/2006,2.2241,42.7489
4/10/2006,2.2631,43.508
5/10/2006,2.2466,43.4138
6/10/2006,2.2283,43.529
9/10/2006,2.2406,43.9792
10/10/2006,2.216,44.0787
11/10/2006,2.1986,44.0787
12/10/2006,2.2595,44.3457
13/10/2006,2.2523,45.0683
16/10/2006,2.2638,45.3981
17/10/2006,2.2304,45.5238
18/10/2006,2.2376,47.0264
19/10/2006,2.3715,47.0473
20/10/2006,2.4004,47.3719
23/10/2006,2.4457,47.9374
24/10/2006,2.4333,47.9007
25/10/2006,2.4522,48.0787
26/10/2006,2.4676,47.9269
27/10/2006,2.4141,47.5185
30/10/2006,2.4144,47.906
31/10/2006,2.4342,48.3405
1/11/2006,2.3766,48.063
2/11/2006,2.3712,48.0002
3/11/2006,2.3505,47.8589
6/11/2006,2.3931,48.4819
7/11/2006,2.4172,48.5604
8/11/2006,2.4753,48.634
9/11/2006,2.5021,48.5447
10/11/2006,2.4955,48.198
13/11/2006,2.5324,48.3608
14/11/2006,2.5519,49.0016
15/11/2006,2.5234,48.9071
16/11/2006,2.5702,49.0962
17/11/2006,2.5775,49.2748
20/11/2006,2.5961,48.9806
21/11/2006,2.66,48.8913
22/11/2006,2.7114,49.1225
24/11/2006,2.751,49.0332
27/11/2006,2.6883,48.0352
28/11/2006,2.7564,47.9826
29/11/2006,2.7561,48.0719
30/11/2006,2.7519,48.282
1/12/2006,2.7417,47.9301
4/12/2006,2.7357,49.1172
5/12/2006,2.7401,49.6267
6/12/2006,2.6969,49.4376
7/12/2006,2.6132,49.4954
8/12/2006,2.6498,49.301
11/12/2006,2.6645,49.1855
12/12/2006,2.5861,49.4376
13/12/2006,2.6736,49.779
14/12/2006,2.6585,50.0889
15/12/2006,2.6336,50.0574
18/12/2006,2.566,50.131
19/12/2006,2.5913,50.4251
20/12/2006,2.5447,50.4251
21/12/2006,2.4889,50.3778
22/12/2006,2.4679,50.0312
26/12/2006,2.4472,50.2465
27/12/2006,2.4474,51.0554
28/12/2006,2.4279,50.9346
29/12/2006,2.5471,51.0292
3/1/2007,2.5159,51.0922
4/1/2007,2.5718,51.6385
5/1/2007,2.5534,51.171
8/1/2007,2.566,51.9484
9/1/2007,2.7792,52.5629
10/1/2007,2.9122,51.9431
11/1/2007,2.8762,51.817
12/1/2007,2.8408,52.1795
16/1/2007,2.9152,52.9569
17/1/2007,2.8507,52.5367
18/1/2007,2.6742,52.2373
19/1/2007,2.657,50.5144
22/1/2007,2.6056,51.0081
23/1/2007,2.5729,50.9924
24/1/2007,2.6029,51.1605
25/1/2007,2.5895,51.2182
26/1/2007,2.5634,51.1867
29/1/2007,2.5802,51.7593
30/1/2007,2.5685,52.1952
31/1/2007,2.5739,52.0797
1/2/2007,2.5441,52.0009
2/2/2007,2.5444,52.0902
5/2/2007,2.5201,52.7257
6/2/2007,2.5265,52.4474
7/2/2007,2.5865,52.4421
8/2/2007,2.5874,52.4842
9/2/2007,2.5,51.9205
12/2/2007,2.5483,51.9363
13/2/2007,2.5429,51.7835
14/2/2007,2.5609,52.263
15/2/2007,2.5582,52.1154
16/2/2007,2.5468,52.1523
20/2/2007,2.579,52.342
21/2/2007,2.678,52.205
22/2/2007,2.6873,51.8942
23/2/2007,2.6742,51.4885
26/2/2007,2.6615,51.0512
27/2/2007,2.5198,49.5023
28/2/2007,2.5402,48.9649
1/3/2007,2.6138,48.6119
2/3/2007,2.5643,47.8902
5/3/2007,2.5916,48.3696
6/3/2007,2.6477,49.418
7/3/2007,2.6336,49.4918
8/3/2007,2.642,48.9965
9/3/2007,2.6411,49.144
12/3/2007,2.6981,49.5813
13/3/2007,2.654,48.8437
14/3/2007,2.7021,49.3969
15/3/2007,2.6891,49.2336
16/3/2007,2.6897,49.1282
19/3/2007,2.7359,49.5181
20/3/2007,2.7464,49.7868
21/3/2007,2.8182,50.2399
22/3/2007,2.8209,50.1503
23/3/2007,2.8077,50.066
26/3/2007,2.8777,50.0502
27/3/2007,2.866,49.908
28/3/2007,2.7993,49.6604
29/3/2007,2.8146,49.8237
30/3/2007,2.7894,49.6604
2/4/2007,2.8116,50.1609
3/4/2007,2.8371,50.6297
4/4/2007,2.8303,50.6877
5/4/2007,2.8425,50.851
9/4/2007,2.8116,50.9037
10/4/2007,2.8297,50.8194
11/4/2007,2.7798,50.1345
12/4/2007,2.7678,50.4032
13/4/2007,2.7093,50.0133
16/4/2007,2.745,50.6719
17/4/2007,2.7126,51.1671
18/4/2007,2.7141,49.9449
19/4/2007,2.7101,49.6762
20/4/2007,2.7311,49.8289
23/4/2007,2.8074,50.1609
24/4/2007,2.7993,51.8889
25/4/2007,2.8627,53.4536
26/4/2007,2.9674,53.1586
